|claim_number|trigger_type |claim_type        |
|2883055222  |Approve      |NEW               |
|2876162549  |Approve      |NEW               |
|2883055223  |investigation|NEW               |
|2883055224  |Approve      |NEW               |
|2876162540  |investigation|NEW               |
|2883055226  |Approve      |NEW               |
|2883055227  |Approve      |NEW               |
|2883055229  |Approve      |NEW               |
|2883055230  |Approve      |NEW               |
|2883055210  |Approve      |NEW               |
|2883055231  |Approve      |NEW               |
|2883055232  |Approve      |NEW               |
|2883055233  |Approve      |NEW               |
|2883055236  |Approve      |NEW               |
|2876162470  |investigation|NEW               |
|2876162577  |investigation|NEW               |
|2876162567  |investigation|NEW               |
|2876162488  |Approve      |NEW               |
|2876162563  |Approve      |PRE AND POST CLAIM|
|2876162476  |Approve      |NEW               |
|2890056538  |Approve      |NEW               |
|2876162489  |Approve      |NEW               |
|2876162370  |Approve      |NEW               |
|2876162377  |Approve      |NEW               |
|2876158806  |Approve      |NEW               |
|2876162363  |investigation|NEW               |
|2846003614  |Repudiation  |NEW               |
|2876152718  |Approve      |NEW               |
|2876159167  |Approve      |NEW               |
|2876162556  |Approve      |NEW               |
|2883054427  |rejectback   |NEW               |
|2876160204  |Approve      |NEW               |
|2876162633  |Approve      |PRE AND POST CLAIM|
|2876162645  |Query        |NEW               |
|2876162624  |Approve      |PRE AND POST CLAIM|
|2876162640  |rejectback   |NEW               |
|2876162636  |investigation|NEW               |
|2883055234  |Approve      |NEW               |
|2876162379  |Repudiation  |NEW               |
|2883055240  |Approve      |NEW               |
|2883055237  |Approve      |NEW               |
|2876162410  |investigation|NEW               |
|2883055241  |Approve      |NEW               |
|2876160367  |Approve      |NEW               |
|2876162356  |investigation|NEW               |
|2883055242  |Approve      |NEW               |
|2883055243  |Approve      |NEW               |
|2876162642  |rejectback   |NEW               |
|2876159416  |Approve      |NEW               |
|2890055687  |Approve      |NEW               |
|2876162626  |investigation|NEW               |
|2883055244  |Approve      |NEW               |
|2890058267  |Approve      |NEW               |
|2876162460  |Repudiation  |NEW               |
|2892003581  |Approve      |NEW               |
|2883055248  |Approve      |NEW               |
|2883055247  |Approve      |NEW               |
|2890057580  |Approve      |NEW               |
|2890057481  |Approve      |NEW               |
|2876162638  |investigation|NEW               |
|2876161575  |Approve      |NEW               |
|2876160402  |Approve      |NEW               |
|2876162414  |investigation|NEW               |
|2876160715  |Approve      |NEW               |
|2876161223  |Approve      |NEW               |
|2883055253  |Approve      |NEW               |
|2883055251  |Approve      |NEW               |
|2876161057  |Approve      |NEW               |
|2876162481  |investigation|NEW               |
|2876160464  |Approve      |NEW               |
|2876161484  |Approve      |NEW               |
|2883055252  |Approve      |NEW               |
|2883055261  |Approve      |NEW               |
|2876153414  |Approve      |NEW               |
|2876159289  |Approve      |NEW               |
|2890054067  |Approve      |NEW               |
|2876162629  |investigation|NEW               |
|2883055262  |investigation|NEW               |
|2883055263  |Approve      |NEW               |
|2876162583  |investigation|NEW               |
|2883055256  |Approve      |NEW               |
|2883055329  |Approve      |NEW               |
|2876162391  |investigation|NEW               |
|2876162575  |Repudiation  |NEW               |
|2876162568  |Repudiation  |NEW               |
|2883055366  |Approve      |NEW               |
|2876162565  |Repudiation  |NEW               |
|2883055368  |Approve      |NEW               |
|2876162591  |investigation|NEW               |
|2883055371  |Approve      |NEW               |
|2876162534  |Repudiation  |NEW               |
|2883055379  |Approve      |NEW               |
|2876162419  |investigation|NEW               |
|2876162538  |Approve      |PRE AND POST CLAIM|
|2876162381  |investigation|NEW               |
|2876162547  |Approve      |NEW               |
|2876162412  |investigation|NEW               |
|2876162559  |Repudiation  |NEW               |
|2846003625  |investigation|NEW               |
|2876162612  |investigation|NEW               |
|2892003714  |investigation|NEW               |
|2876162546  |investigation|NEW               |
|2864030197  |Approve      |NEW               |
|2876162406  |investigation|NEW               |
|2876162618  |Approve      |NEW               |
|2864030200  |investigation|NEW               |
|2876162326  |Query        |NEW               |
|2876162454  |investigation|NEW               |
|2864030201  |investigation|NEW               |
|2864030205  |Query        |NEW               |
|2876162637  |Approve      |NEW               |
|2876162589  |investigation|NEW               |
|2890057432  |Approve      |NEW               |
|2876160536  |Approve      |NEW               |
|2876160260  |Approve      |NEW               |
|2876159964  |Approve      |NEW               |
|2876159598  |Approve      |NEW               |
|2892003658  |Approve      |NEW               |
|2892003634  |Approve      |NEW               |
|2892003628  |Approve      |NEW               |
|2892003591  |Approve      |NEW               |
|2890058319  |Approve      |NEW               |
|2876160693  |Approve      |NEW               |
|2883055330  |Approve      |NEW               |
|2876160598  |Approve      |NEW               |
|2883055331  |Approve      |NEW               |
|2890058687  |Approve      |NEW               |
|2890054824  |Approve      |NEW               |
|2883055332  |Approve      |NEW               |
|2876161581  |Approve      |NEW               |
|2883055333  |Approve      |NEW               |
|2883055334  |Approve      |NEW               |
|2876161889  |Approve      |NEW               |
|2876161677  |Approve      |NEW               |
|2890057850  |Approve      |NEW               |
|2876160737  |Approve      |NEW               |
|2883055335  |Approve      |NEW               |
|2876160479  |Approve      |NEW               |
|2883055337  |Approve      |NEW               |
|2883055296  |Approve      |NEW               |
|2876161307  |Approve      |NEW               |
|2883055297  |Approve      |NEW               |
|2876159935  |Approve      |NEW               |
|2883055298  |Approve      |NEW               |
|2876161253  |Approve      |NEW               |
|2883055299  |Approve      |NEW               |
|2876162594  |rejectback   |NEW               |
|2883055301  |Approve      |NEW               |
|2883055317  |Approve      |NEW               |
|2883055318  |Approve      |NEW               |
|2883055325  |Approve      |NEW               |
|2883055320  |Approve      |NEW               |
|2876162611  |investigation|NEW               |
|2883055338  |Approve      |NEW               |
|2883055319  |Approve      |NEW               |
|2890058900  |Approve      |ADDENDUM          |
|2883055344  |Approve      |NEW               |
|2890059031  |Approve      |PRE AND POST CLAIM|
|2883055345  |Approve      |NEW               |
|2883055346  |Approve      |NEW               |
|2890059054  |Approve      |PRE AND POST CLAIM|
|2883055367  |Approve      |NEW               |
|2876160744  |Approve      |NEW               |
|2876159916  |Approve      |NEW               |
|2883055370  |Approve      |NEW               |
|2890058912  |Approve      |PRE AND POST CLAIM|
|2876160686  |Approve      |NEW               |
|2890057112  |Approve      |NEW               |
|2890057622  |Approve      |NEW               |
|2876158633  |Approve      |NEW               |
|2890058891  |investigation|NEW               |
|2890057606  |Approve      |NEW               |
|2890059055  |Approve      |NEW               |
|2890059008  |investigation|NEW               |
|2890057017  |Approve      |NEW               |
|2890057953  |Approve      |NEW               |
|2890057690  |Approve      |NEW               |
|2890058948  |Approve      |NEW               |
|2890059010  |investigation|NEW               |
|2876160691  |Approve      |NEW               |
|2876160963  |Approve      |NEW               |
|2876159882  |Approve      |NEW               |
|2876159843  |Approve      |NEW               |
|2890056950  |Approve      |NEW               |
|2876156810  |Approve      |NEW               |
|2876158899  |Approve      |NEW               |
|2890059002  |investigation|NEW               |
|2864029881  |Approve      |NEW               |
|2876160720  |Approve      |NEW               |
|2876160579  |Approve      |NEW               |
|2890059007  |investigation|NEW               |
|2890059009  |investigation|NEW               |
|2876160578  |Approve      |NEW               |
|2876160261  |Approve      |NEW               |
|2890058020  |Approve      |NEW               |
|2876160316  |Approve      |NEW               |
|2876159960  |Approve      |NEW               |
|2883055372  |Approve      |NEW               |
|2883055373  |Approve      |NEW               |
|2883055374  |Approve      |NEW               |
|2883055375  |Approve      |NEW               |
|2890059028  |Repudiation  |NEW               |
|2883055376  |Approve      |NEW               |
|2883055377  |Approve      |NEW               |
|2883055378  |Approve      |NEW               |
|2876162643  |Approve      |PRE AND POST CLAIM|
|2890059022  |investigation|NEW               |
|2876162368  |investigation|NEW               |
|2883055409  |Approve      |NEW               |
|2890058997  |Approve      |PRE AND POST CLAIM|
|2876162485  |Approve      |NEW               |
|2890059063  |Approve      |NEW               |
|2876162684  |Approve      |NEW               |
|2876162533  |Approve      |PRE AND POST CLAIM|
|2876162343  |investigation|PRE AND POST CLAIM|
|2890058895  |Approve      |NEW               |
|2876162631  |Approve      |NEW               |
|2876162686  |investigation|NEW               |
|2876162328  |Approve      |NEW               |
|2883054687  |Approve      |NEW               |
|2876162606  |Query        |NEW               |
|2883054699  |Approve      |NEW               |
|2883055353  |Approve      |NEW               |
|2890058898  |Approve      |PRE AND POST CLAIM|
|2825193969  |Approve      |NEW               |
|2883055313  |Approve      |NEW               |
|2890059047  |Repudiation  |NEW               |
|2876162673  |Approve      |NEW               |
|2876158943  |investigation|PRE AND POST CLAIM|
|2883055314  |Approve      |NEW               |
|2876162725  |investigation|NEW               |
|2883055417  |Approve      |NEW               |
|2876162317  |investigation|NEW               |
|2890058966  |rejectback   |NEW               |
|2883055414  |Approve      |NEW               |
|2876162344  |Approve      |NEW               |
|2890058990  |Approve      |PRE AND POST CLAIM|
|2883055315  |Approve      |NEW               |
|2883055316  |Approve      |NEW               |
|2883055322  |Approve      |NEW               |
|2876162620  |Approve      |NEW               |
|2883055415  |Approve      |NEW               |
|2890058982  |Approve      |PRE AND POST CLAIM|
|2883055326  |Approve      |NEW               |
|2883055327  |Approve      |NEW               |
|2876162607  |Approve      |PRE AND POST CLAIM|
|2883055321  |Approve      |NEW               |
|2890058980  |Approve      |PRE AND POST CLAIM|
|2876162685  |investigation|NEW               |
|2883055418  |Approve      |NEW               |
|2883055328  |Approve      |NEW               |
|2883055423  |Approve      |NEW               |
|2876162543  |Approve      |PRE AND POST CLAIM|
|2883055343  |Approve      |NEW               |
|2883055324  |Approve      |NEW               |
|2883055336  |Approve      |NEW               |
|2876162616  |investigation|NEW               |
|2876162622  |Approve      |PRE AND POST CLAIM|
|2883055416  |Approve      |NEW               |
|2876162615  |Approve      |PRE AND POST CLAIM|
|2883055419  |Approve      |NEW               |
|2876162315  |investigation|NEW               |
|2883055385  |investigation|NEW               |
|2883055420  |Approve      |NEW               |
|2883055390  |investigation|NEW               |
|2883055392  |Approve      |NEW               |
|2890058993  |Approve      |NEW               |
|2883055421  |Approve      |NEW               |
|2883055394  |Approve      |NEW               |
|2883055411  |Approve      |NEW               |
|2876162649  |investigation|NEW               |
|2876162658  |Approve      |NEW               |
|2883055412  |Approve      |NEW               |
|2883055422  |Repudiation  |NEW               |
|2883055424  |Approve      |NEW               |
|2883055425  |Approve      |NEW               |
|2876162661  |investigation|NEW               |
|2883055426  |Approve      |NEW               |
|2883055427  |Approve      |NEW               |
|2876162669  |Approve      |NEW               |
|2883055429  |Approve      |NEW               |
|2876162537  |investigation|NEW               |
|2890058354  |Approve      |NEW               |
|2876161460  |Approve      |NEW               |
|2876161384  |Approve      |NEW               |
|2876159800  |Approve      |NEW               |
|2876161251  |Approve      |NEW               |
|2890058576  |Approve      |NEW               |
|2876158928  |Approve      |NEW               |
|2890058190  |Approve      |NEW               |
|2890058437  |Approve      |NEW               |
|2876159758  |Approve      |NEW               |
|2890057270  |Approve      |NEW               |
|2890058304  |Approve      |NEW               |
|2876161059  |Approve      |NEW               |
|2876162610  |Approve      |PRE AND POST CLAIM|
|2890058617  |Approve      |NEW               |
|2890058968  |Approve      |NEW               |
|2876161983  |Approve      |NEW               |
|2876162350  |investigation|NEW               |
|2876160454  |Approve      |NEW               |
|2883055443  |Approve      |NEW               |
|2892003713  |Approve      |NEW               |
|2890058247  |Approve      |NEW               |
|2883055444  |Approve      |NEW               |
|2876161771  |Approve      |NEW               |
|2890058549  |Approve      |NEW               |
|2883055446  |Approve      |NEW               |
|2876160321  |Approve      |NEW               |
|2876161668  |Approve      |NEW               |
|2883055447  |Approve      |NEW               |
|2883055432  |Approve      |NEW               |
|2883055434  |Approve      |NEW               |
|2876162663  |investigation|NEW               |
|2883055435  |Approve      |NEW               |
|2876162604  |investigation|PRE AND POST CLAIM|
|2883055436  |Approve      |NEW               |
|2883055437  |Approve      |NEW               |
|2883055438  |Approve      |NEW               |
|2883055439  |Approve      |NEW               |
|2883055406  |Approve      |NEW               |
|2883055440  |Approve      |NEW               |
|2876157434  |Approve      |CLAIM REOPEN      |
|2883055441  |Approve      |NEW               |
|2890059044  |investigation|NEW               |
|2883055410  |Approve      |NEW               |
|2883055442  |Approve      |NEW               |
|2890058996  |investigation|NEW               |
|2883055475  |Approve      |NEW               |
|2876162348  |Approve      |PRE AND POST CLAIM|
|2883055266  |Query        |NEW               |
|2883055464  |Approve      |NEW               |
|2883055267  |Approve      |NEW               |
|2883055465  |Approve      |NEW               |
|2883055031  |Approve      |NEW               |
|2883053921  |Approve      |NEW               |
|2883055466  |Approve      |NEW               |
|2883055467  |Approve      |NEW               |
|2846003615  |investigation|NEW               |
|2876162335  |Query        |NEW               |
|2883053990  |Approve      |NEW               |
|2883054198  |Approve      |NEW               |
|2876162532  |investigation|NEW               |
|2876162332  |investigation|NEW               |
|2883055347  |Approve      |NEW               |
|2876162682  |investigation|NEW               |
|2876162601  |investigation|NEW               |
|2876162689  |Query        |NEW               |
|2876132796  |Approve      |CLAIM REOPEN      |
|2883055355  |Approve      |NEW               |
|2883055348  |Approve      |NEW               |
|2883055361  |Approve      |NEW               |
|2876162724  |Approve      |PRE AND POST CLAIM|
|2883055365  |Approve      |NEW               |
|2883055369  |investigation|NEW               |
|2883055380  |Approve      |NEW               |
|2876162715  |Approve      |NEW               |
|2883055381  |Approve      |NEW               |
|2883055349  |Query        |NEW               |
|2876162338  |investigation|NEW               |
|2876162530  |investigation|NEW               |
|2883055350  |Approve      |NEW               |
|2883055351  |Approve      |NEW               |
|2890056763  |Approve      |NEW               |
|2883055363  |Approve      |NEW               |
|2876162439  |rejectback   |NEW               |
|2876162756  |Approve      |NEW               |
|2876162787  |Approve      |NEW               |
|2890058894  |investigation|NEW               |
|2890059050  |investigation|NEW               |
|2876162595  |investigation|NEW               |
|2890058938  |investigation|NEW               |
|2890059053  |investigation|NEW               |
|2890058901  |investigation|NEW               |
|2876160364  |Approve      |NEW               |
|2890059115  |Approve      |PRE AND POST CLAIM|
|2876160372  |Approve      |NEW               |
|2890059083  |investigation|NEW               |
|2876160040  |Approve      |NEW               |
|2876160697  |Approve      |NEW               |
|2876160292  |Approve      |NEW               |
|2876159986  |Approve      |NEW               |
|2876160684  |Approve      |NEW               |
|2864030048  |Approve      |NEW               |
|2876160047  |Approve      |NEW               |
|2876158610  |Approve      |NEW               |
|2876160677  |Approve      |NEW               |
|2890058641  |Approve      |NEW               |
|2876158129  |Approve      |NEW               |
|2876162788  |Approve      |NEW               |
|2876160705  |Approve      |NEW               |
|2876160706  |Approve      |NEW               |
|2876158628  |Approve      |NEW               |
|2876160616  |Approve      |NEW               |
|2876162778  |investigation|NEW               |
|2890058435  |Approve      |NEW               |
|2883055364  |Approve      |NEW               |
|2890057815  |Approve      |NEW               |
|2876160656  |Approve      |NEW               |
|2883055360  |Approve      |NEW               |
|2876162708  |Query        |NEW               |
|2864030104  |Approve      |NEW               |
|2864030099  |Approve      |NEW               |
|2876162762  |investigation|NEW               |
|2876160555  |Approve      |NEW               |
|2876160688  |Approve      |NEW               |
|2883055383  |Approve      |NEW               |
|2864030029  |Approve      |NEW               |
|2876162794  |Approve      |NEW               |
|2876162749  |Approve      |NEW               |
|2864030083  |Approve      |NEW               |
|2876162705  |rejectback   |NEW               |
|2876160394  |Approve      |NEW               |
|2864029635  |Repudiation  |NEW               |
|2864029510  |Approve      |NEW               |
|2876160408  |Approve      |NEW               |
|2876162334  |investigation|NEW               |
|2876162707  |investigation|NEW               |
|2876162775  |investigation|NEW               |
|2876162755  |investigation|NEW               |
|2890057203  |Approve      |NEW               |
|2876161859  |Approve      |NEW               |
|2876158242  |Approve      |NEW               |
|2890059114  |investigation|NEW               |
|2876162702  |investigation|NEW               |
|2825193997  |Repudiation  |NEW               |
|2890059069  |Approve      |NEW               |
|2890059077  |Repudiation  |CLAIM REOPEN      |
|2876162786  |Repudiation  |PRE AND POST CLAIM|
|2876162706  |Approve      |NEW               |
|2876162792  |Query        |NEW               |
|2890059135  |Approve      |PRE AND POST CLAIM|
|2876162765  |investigation|NEW               |
|2890059103  |rejectback   |NEW               |
|2890059120  |investigation|NEW               |
|2876162729  |investigation|NEW               |
|2876162734  |investigation|NEW               |
|2876162700  |investigation|NEW               |
|2890059036  |investigation|NEW               |
|2890058902  |investigation|NEW               |
|2876162408  |Query        |NEW               |
|2876162536  |investigation|NEW               |
|2890058936  |investigation|NEW               |
|2883055428  |Repudiation  |NEW               |
|2890058893  |Approve      |NEW               |
|2883055430  |investigation|NEW               |
|2890057866  |Approve      |NEW               |
|2876161294  |Approve      |NEW               |
|2883055035  |Approve      |CLAIM REOPEN      |
|2876161037  |Approve      |NEW               |
|2876160692  |Approve      |NEW               |
|2890058924  |investigation|NEW               |
|2876162790  |investigation|NEW               |
|2890058547  |Approve      |NEW               |
|2883055468  |Approve      |NEW               |
|2876162783  |investigation|NEW               |
|2883055469  |Approve      |NEW               |
|2883055456  |Approve      |NEW               |
|2890058907  |investigation|NEW               |
|2890058903  |investigation|NEW               |
|2883054384  |Approve      |NEW               |
|2876161748  |Approve      |NEW               |
|2876162803  |investigation|NEW               |
|2876161605  |Approve      |NEW               |
|2876162793  |investigation|NEW               |
|2876160631  |Approve      |NEW               |
|2883055386  |Approve      |NEW               |
|2876162854  |investigation|NEW               |
|2883055388  |Approve      |NEW               |
|2883055387  |Approve      |NEW               |
|2883055389  |Approve      |NEW               |
|2876162718  |Approve      |CLAIM REOPEN      |
|2883055391  |Approve      |NEW               |
|2876162861  |Approve      |NEW               |
|2883055393  |Approve      |NEW               |
|2883055401  |Approve      |NEW               |
|2876162384  |investigation|NEW               |
|2883055402  |Approve      |NEW               |
|2890058989  |investigation|NEW               |
|2890058270  |Approve      |NEW               |
|2890058303  |Approve      |NEW               |
|2876162712  |Approve      |PRE AND POST CLAIM|
|2890058601  |Approve      |NEW               |
|2892003589  |Approve      |NEW               |
|2883055400  |Approve      |NEW               |
|2883055399  |Approve      |NEW               |
|2883055403  |Approve      |NEW               |
|2883055407  |Approve      |NEW               |
|2883055408  |Approve      |NEW               |
|2890058977  |Repudiation  |NEW               |
|2876162868  |Repudiation  |NEW               |
|2883055431  |Approve      |NEW               |
|2892003597  |Approve      |NEW               |
|2892003618  |Approve      |NEW               |
|2892003657  |Approve      |NEW               |
|2876161390  |Approve      |NEW               |
|2883055445  |Approve      |NEW               |
|2876161348  |Approve      |NEW               |
|2876161263  |Approve      |NEW               |
|2876161234  |Approve      |NEW               |
|2883055453  |Repudiation  |NEW               |
|2876161056  |Approve      |NEW               |
|2872000577  |Approve      |NEW               |
|2890058897  |investigation|NEW               |
|2883055470  |Approve      |NEW               |
|2890058223  |Approve      |NEW               |
|2890057710  |Approve      |NEW               |
|2890058978  |Repudiation  |NEW               |
|2876162435  |Approve      |CLAIM REOPEN      |
|2876162739  |investigation|NEW               |
|2890058922  |investigation|NEW               |
|2876162552  |Query        |PRE AND POST CLAIM|
|2876162675  |Approve      |NEW               |
|2876162719  |Repudiation  |CLAIM REOPEN      |
|2890058906  |investigation|NEW               |
|2876162635  |investigation|NEW               |
|2890059023  |investigation|NEW               |
|2883055574  |Approve      |NEW               |
|2883055575  |Approve      |NEW               |
|2876162627  |investigation|NEW               |
|2883055576  |Approve      |NEW               |
|2883055472  |Approve      |NEW               |
|2876162891  |investigation|PRE AND POST CLAIM|
|2883055471  |Approve      |NEW               |
|2883055473  |Approve      |NEW               |
|2883055474  |Approve      |NEW               |
|2883055449  |Approve      |NEW               |
|2883055578  |Approve      |NEW               |
|2883055549  |Approve      |NEW               |
|2883055550  |Approve      |NEW               |
|2883055565  |Approve      |NEW               |
|2883055555  |Approve      |NEW               |
|2890058959  |investigation|NEW               |
|2883055556  |Approve      |NEW               |
|2883055557  |Approve      |NEW               |
|2883055560  |Approve      |NEW               |
|2883055561  |Approve      |NEW               |
|2883055562  |Approve      |NEW               |
|2890058905  |investigation|NEW               |
|2883055563  |Approve      |NEW               |
|2883055542  |Approve      |NEW               |
|2876162529  |Approve      |PRE AND POST CLAIM|
|2890058918  |investigation|NEW               |
|2883055547  |Approve      |NEW               |
|2876162519  |investigation|NEW               |
|2883055544  |Approve      |NEW               |
|2883055545  |Approve      |NEW               |
|2890059058  |investigation|NEW               |
|2883055548  |Approve      |NEW               |
|2883055559  |Approve      |NEW               |
|2876162751  |Approve      |PRE AND POST CLAIM|
|2883055551  |Approve      |NEW               |
|2876162759  |investigation|NEW               |
|2876162527  |Approve      |PRE AND POST CLAIM|
|2883055552  |Approve      |NEW               |
|2890058984  |rejectback   |NEW               |
|2883055558  |Approve      |NEW               |
|2883055450  |Query        |NEW               |
|2876162523  |Approve      |NEW               |
|2876162881  |investigation|NEW               |
|2876162524  |Approve      |PRE AND POST CLAIM|
|2883055454  |Approve      |NEW               |
|2883055455  |Approve      |NEW               |
|2876162518  |Approve      |PRE AND POST CLAIM|
|2876162802  |Approve      |PRE AND POST CLAIM|
|2883055457  |Approve      |NEW               |
|2876162694  |investigation|NEW               |
|2883055458  |Approve      |NEW               |
|2890058976  |Approve      |NEW               |
|2876162804  |Approve      |PRE AND POST CLAIM|
|2883055433  |Approve      |NEW               |
|2883055512  |Approve      |NEW               |
|2876162521  |investigation|NEW               |
|2890059087  |investigation|NEW               |
|2883055513  |Approve      |NEW               |
|2883055514  |Approve      |NEW               |
|2883055515  |Approve      |NEW               |
|2890058986  |investigation|NEW               |
|2883055462  |Approve      |NEW               |
|2883055521  |Approve      |NEW               |
|2876162697  |Query        |NEW               |
|2876162846  |Approve      |PRE AND POST CLAIM|
|2883055516  |Approve      |NEW               |
|2876162798  |investigation|NEW               |
|2883055476  |Approve      |NEW               |
|2883055517  |Approve      |NEW               |
|2883055477  |Approve      |NEW               |
|2876162852  |Repudiation  |NEW               |
|2890058988  |Query        |NEW               |
|2883055478  |Approve      |NEW               |
|2883055518  |Approve      |NEW               |
|2883055479  |Approve      |NEW               |
|2883055480  |Approve      |NEW               |
|2883055481  |Approve      |NEW               |
|2883055519  |Approve      |NEW               |
|2876162830  |Repudiation  |NEW               |
|2883055485  |Approve      |NEW               |
|2883055520  |Approve      |NEW               |
|2876162784  |investigation|NEW               |
|2876162525  |investigation|NEW               |
|2876162911  |Approve      |PRE AND POST CLAIM|
|2883055525  |Approve      |NEW               |
|2876162346  |investigation|NEW               |
|2883055532  |Approve      |NEW               |
|2883055533  |Approve      |NEW               |
|2883055494  |Approve      |NEW               |
|2883055482  |Approve      |NEW               |
|2883055534  |Approve      |NEW               |
|2883055483  |Approve      |NEW               |
|2883055484  |Approve      |NEW               |
|2876162948  |Approve      |PRE AND POST CLAIM|
|2883055486  |Approve      |NEW               |
|2883055487  |Approve      |NEW               |
|2883055535  |Approve      |NEW               |
|2883055536  |Approve      |NEW               |
|2883055489  |Approve      |NEW               |
|2883055508  |Approve      |NEW               |
|2883055490  |Approve      |NEW               |
|2883055491  |Approve      |NEW               |
|2883055509  |Approve      |NEW               |
|2876162817  |investigation|NEW               |
|2883055492  |Approve      |NEW               |
|2883055511  |Approve      |NEW               |
|2883055522  |Approve      |NEW               |
|2883055523  |Approve      |NEW               |
|2876162906  |investigation|NEW               |
|2883055493  |Query        |NEW               |
|2883055496  |Approve      |NEW               |
|2883055530  |Approve      |NEW               |
|2883055498  |Approve      |NEW               |
|2883055497  |Approve      |NEW               |
|2883055506  |Query        |NEW               |
|2883055529  |Approve      |NEW               |
|2883055500  |Approve      |NEW               |
|2876157510  |rejectback   |NEW               |
|2883055527  |Approve      |NEW               |
|2883055526  |Approve      |NEW               |
|2883055502  |Approve      |NEW               |
|2883055524  |Approve      |NEW               |
|2883055504  |Approve      |NEW               |
|2883055501  |Approve      |NEW               |
|2883055505  |Approve      |NEW               |
|2883055539  |Approve      |NEW               |
|2876162813  |investigation|NEW               |
|2883055507  |Approve      |NEW               |
|2883055510  |Approve      |NEW               |
|2876162760  |Repudiation  |NEW               |
|2876162799  |Query        |PRE AND POST CLAIM|
|2876162528  |investigation|NEW               |
|2876162905  |Approve      |NEW               |
|2876162330  |investigation|NEW               |
|2876162531  |investigation|NEW               |
|2876162837  |investigation|NEW               |
|2876162926  |investigation|NEW               |
|2876162796  |investigation|NEW               |
|2876162651  |investigation|NEW               |
|2876162932  |investigation|NEW               |
|2876162680  |investigation|NEW               |
|2876162801  |Approve      |NEW               |
|2876162779  |investigation|NEW               |
|2890058920  |investigation|NEW               |
|2890058953  |Query        |CLAIM REOPEN      |
|2890058932  |Query        |NEW               |
|2890059059  |investigation|NEW               |
|2876160742  |Approve      |NEW               |
|2890059029  |investigation|NEW               |
|2876160933  |Approve      |NEW               |
|2876161183  |Approve      |NEW               |
|2890059065  |investigation|NEW               |
|2892003619  |Approve      |NEW               |
|2890058999  |Approve      |NEW               |
|2890059064  |Repudiation  |NEW               |
|2876161625  |Approve      |NEW               |
|2876157882  |Approve      |NEW               |
|2890058129  |Approve      |NEW               |
|2890057987  |Approve      |NEW               |
|2876157344  |Approve      |NEW               |
|2876160584  |Approve      |NEW               |
|2890057958  |Approve      |NEW               |
|2876161274  |Approve      |NEW               |
|2890057451  |Approve      |NEW               |
|2890059167  |Approve      |PRE AND POST CLAIM|
|2876162202  |Approve      |NEW               |
|2890059197  |Approve      |PRE AND POST CLAIM|
|2876161244  |Approve      |NEW               |
|2876160299  |Approve      |NEW               |
|2876161279  |Approve      |NEW               |
|2876160937  |Approve      |NEW               |
|2892003630  |Approve      |NEW               |
|2876160977  |Approve      |NEW               |
|2890059142  |Approve      |PRE AND POST CLAIM|
|2876160630  |Approve      |NEW               |
|2892003639  |Approve      |NEW               |
|2876161256  |Approve      |NEW               |
|2892003672  |Approve      |NEW               |
|2876161120  |Approve      |NEW               |
|2876161097  |Approve      |NEW               |
|2876160805  |Approve      |NEW               |
|2890059192  |Approve      |PRE AND POST CLAIM|
|2876159371  |Approve      |NEW               |
|2876159368  |Approve      |NEW               |
|2876161067  |Approve      |NEW               |
|2876159330  |Approve      |NEW               |
|2890059168  |investigation|NEW               |
|2883055546  |Approve      |NEW               |
|2883055567  |Approve      |NEW               |
|2883055579  |Approve      |NEW               |
|2876162766  |rejectback   |PRE AND POST CLAIM|
|2876162877  |investigation|NEW               |
|2883055599  |Approve      |NEW               |
|2876162857  |Approve      |NEW               |
|2876162880  |investigation|NEW               |
|2883055600  |Approve      |NEW               |
|2883055580  |Approve      |NEW               |
|2876162847  |investigation|NEW               |
|2883055581  |Approve      |NEW               |
|2890059071  |Repudiation  |NEW               |
|2876162888  |investigation|NEW               |
|2883055601  |Approve      |NEW               |
|2883055602  |Approve      |NEW               |
|2883055610  |Approve      |NEW               |
|2883055582  |Approve      |NEW               |
|2883055584  |Approve      |NEW               |
|2876162885  |Repudiation  |NEW               |
|2883055593  |Repudiation  |NEW               |
|2876162535  |investigation|NEW               |
|2883055609  |Approve      |NEW               |
|2883055619  |Approve      |NEW               |
|2883055594  |Approve      |NEW               |
|2883055612  |Approve      |NEW               |
|2876162925  |investigation|NEW               |
|2883055613  |Approve      |NEW               |
|2890059163  |investigation|NEW               |
|2883055595  |Approve      |NEW               |
|2883055615  |Approve      |NEW               |
|2876162831  |Approve      |CLAIM REOPEN      |
|2876162526  |Repudiation  |NEW               |
|2883055596  |Approve      |NEW               |
|2876162800  |Approve      |NEW               |
|2883055614  |Approve      |NEW               |
|2890059119  |investigation|NEW               |
|2876162522  |investigation|NEW               |
|2883055597  |Approve      |NEW               |
|2883055598  |Approve      |NEW               |
|2883055616  |Approve      |NEW               |
|2883055617  |Approve      |NEW               |
|2890059131  |Repudiation  |NEW               |
|2883055618  |Approve      |NEW               |
|2883055583  |Approve      |NEW               |
|2883055585  |Approve      |NEW               |
|2876162795  |Query        |NEW               |
|2883055620  |Approve      |NEW               |
|2846003357  |Approve      |NEW               |
|2883055621  |Approve      |NEW               |
|2876160632  |Approve      |NEW               |
|2876160714  |Approve      |NEW               |
|2883055587  |Approve      |NEW               |
|2876160853  |Approve      |NEW               |
